"","day","interval","popNo","temp","pop1","pop2","gen","n","size","surv","growth","carryingeggs","offspringproduced","clutchsize","sizeoff","clone","sexoff","sex","country","countryBin"
"506",14,3,"44",18,8,12,NA,116,1.56,1,0.124,0,NA,NA,NA,NA,NA,"f","B",1
"507",14,3,"45",18,9,11,NA,104,2.75,1,0.09,1,1,19,0.88,NA,"f","f","B",1
"508",14,3,"45",18,9,11,NA,104,1.32,1,0.282,0,NA,NA,NA,NA,NA,"f","B",1
"509",14,3,"46",18,10,11,"B2",195,1.69,1,0.147,0,NA,NA,NA,NA,NA,"f","B",1
"510",14,3,"46",18,10,11,"B2",195,3.7,1,0,1,0,NA,NA,NA,NA,"f","B",1
"511",14,3,"51",22,5,NA,"N2",193,2.92,1,0.045,1,1,17,0.92,"5","f","f","N",0
"512",14,3,"51",22,5,NA,"N2",193,0.95,1,0.136,0,NA,NA,NA,"5",NA,"f","N",0
"513",14,3,"52",22,6,NA,"N2",455,1.69,1,0.294,0,NA,NA,NA,"6",NA,"f","N",0
"514",14,3,"52",22,6,NA,"N2",455,1.12,1,0.192,0,NA,NA,NA,"6",NA,"f","N",0
"515",14,3,"53",22,7,NA,"B1",260,0.95,NA,NA,0,NA,NA,NA,"7",NA,"f","B",1
"516",14,3,"53",22,7,NA,"B1",260,1.83,1,0.102,0,NA,NA,NA,"7",NA,"f","B",1
"517",14,3,"55",22,9,NA,"B1",320,2.92,1,0.034,1,1,11,1.39,"9","f","f","B",1
"518",14,3,"55",22,9,NA,"B1",320,1.63,1,0.09,0,NA,NA,NA,"9",NA,"f","B",1
"519",14,3,"59",22,1,3,"N1",409,2.2,1,0.068,0,NA,NA,NA,NA,NA,"f","N",0
"520",14,3,"59",22,1,3,"N1",409,1.19,1,0.124,NA,NA,NA,NA,NA,NA,"m","N",0
"521",14,3,"62",22,1,11,NA,321,0.98,1,0.192,0,NA,NA,NA,NA,NA,"f",NA,NA
"522",14,3,"62",22,1,11,NA,321,2.1,1,0.113,0,NA,NA,NA,NA,NA,"f",NA,NA
"523",14,3,"64",22,2,7,NA,249,1.29,1,0.249,0,NA,NA,NA,NA,NA,"f",NA,NA
"524",14,3,"64",22,2,7,NA,249,3.19,1,0,1,1,23,0.95,NA,"f","f",NA,NA
"525",14,3,"66",22,3,6,NA,364,0.88,1,0.136,0,NA,NA,NA,NA,NA,"f","N",0
"526",14,3,"66",22,3,6,NA,364,3.05,1,0.011,1,1,15,1.22,NA,"m","f","N",0
"527",14,3,"69",22,4,6,"N2",389,3.29,1,0.011,1,1,28,0.95,NA,"f","f","N",0
"528",14,3,"69",22,4,6,"N2",389,0.95,1,0.181,0,NA,NA,NA,NA,NA,"f","N",0
"529",14,3,"72",22,5,7,NA,312,0.92,1,0.147,0,NA,NA,NA,NA,NA,"f",NA,NA
"530",14,3,"72",22,5,7,NA,312,3.22,1,0,0,NA,NA,NA,NA,NA,"f",NA,NA
"531",14,3,"73",22,5,10,NA,366,3.45,1,0.017,0,1,14,0.88,NA,"f","f",NA,NA
"532",14,3,"73",22,5,10,NA,366,2.03,1,0.113,0,NA,NA,NA,NA,NA,"f",NA,NA
"533",14,3,"77",22,7,11,NA,264,1.53,1,0.203,0,NA,NA,NA,NA,NA,"f","B",1
"534",14,3,"77",22,7,11,NA,264,2.88,1,0.034,1,1,17,1.05,NA,"f","f","B",1
"535",14,3,"79",22,9,12,NA,374,3.22,1,0,1,1,12,1.36,NA,"f","f","B",1
"536",14,3,"79",22,9,12,NA,374,1.22,1,0.271,0,NA,NA,NA,NA,NA,"f","B",1
"537",14,3,"80",22,10,12,"B2",343,3.25,1,0,1,1,23,1.02,NA,"f","f","B",1
"538",14,3,"80",22,10,12,"B2",343,1.32,1,0.226,0,NA,NA,NA,NA,NA,"f","B",1
"539",14,3,"81",26,1,NA,"N1",247,1.69,1,0.136,0,NA,NA,NA,"1",NA,"f","N",0
"540",14,3,"81",26,1,NA,"N1",247,3.05,1,0,1,1,5,1.08,"1","f","f","N",0
"541",14,3,"82",26,2,NA,"N1",267,1.56,1,0.226,0,NA,NA,NA,"2",NA,"f","N",0
"542",14,3,"82",26,2,NA,"N1",267,3.12,1,0,0,1,3,0.75,"2","f","f","N",0
"543",14,3,"83",26,3,NA,"N1",273,0.85,1,0.226,NA,NA,NA,NA,"3",NA,"m","N",0
"544",14,3,"83",26,3,NA,"N1",273,2.17,1,0.113,1,1,3,1.12,"3","m","f","N",0
"545",14,3,"85",26,5,NA,"N2",172,2.75,1,0,1,1,5,0.88,"5","f","f","N",0
"546",14,3,"85",26,5,NA,"N2",172,1.59,1,0.068,0,NA,NA,NA,"5",NA,"f","N",0
"547",14,3,"86",26,6,NA,"N2",143,1.36,1,0.169,0,NA,NA,NA,"6",NA,"f","N",0
"548",14,3,"86",26,6,NA,"N2",143,2.88,1,0.023,1,1,11,0.85,"6","f","f","N",0
"549",14,3,"88",26,8,NA,"B1",527,1.32,1,0.124,0,NA,NA,NA,"8",NA,"f","B",1
"550",14,3,"88",26,8,NA,"B1",527,3.02,1,0,0,NA,NA,NA,"8",NA,"f","B",1
"551",14,3,"90",26,10,NA,"B2",356,1.32,1,0.215,0,NA,NA,NA,"10",NA,"f","B",1
"552",14,3,"90",26,10,NA,"B2",356,3.29,1,0,1,1,7,1.05,"10","f","f","B",1
"553",14,3,"92",26,12,NA,"B2",294,2.95,1,0.034,0,NA,NA,NA,"12",NA,"f","B",1
"554",14,3,"92",26,12,NA,"B2",294,1.36,1,0.226,0,NA,NA,NA,"12",NA,"f","B",1
"555",14,3,"96",26,2,3,"N1",326,1.29,1,0.181,0,NA,NA,NA,NA,NA,"f","N",0
"556",14,3,"96",26,2,3,"N1",326,3.15,1,0.023,1,1,1,1.05,NA,"m","f","N",0
"557",14,3,"99",26,2,11,NA,178,1.39,1,0.09,0,NA,NA,NA,NA,NA,"f",NA,NA
"558",14,3,"99",26,2,11,NA,178,3.05,1,0,0,NA,NA,NA,NA,NA,"f",NA,NA
"559",14,3,"101",26,3,7,NA,307,1.32,NA,NA,0,NA,NA,NA,NA,NA,"f",NA,NA
"560",14,3,"101",26,3,7,NA,307,2.17,1,0.113,0,NA,NA,NA,NA,NA,"f",NA,NA
"561",14,3,"104",26,4,12,NA,256,2.44,1,0.034,0,NA,NA,NA,NA,NA,"f",NA,NA
"562",14,3,"104",26,4,12,NA,256,0.75,1,0.158,0,NA,NA,NA,NA,NA,"f",NA,NA
"563",14,3,"106",26,5,8,NA,388,1.53,1,0.192,0,NA,NA,NA,NA,NA,"f",NA,NA
"564",14,3,"106",26,5,8,NA,388,3.08,1,0,1,1,18,1.19,NA,"f","f",NA,NA
"565",14,3,"108",26,6,7,NA,292,2.17,1,0,1,1,3,1.15,NA,"f","f",NA,NA
"566",14,3,"108",26,6,7,NA,292,1.08,1,0.181,0,NA,NA,NA,NA,NA,"f",NA,NA
"567",14,3,"110",26,7,12,NA,271,2.88,1,0,1,1,9,1.22,NA,"m","f","B",1
"568",14,3,"110",26,7,12,NA,271,1.86,1,0.203,0,NA,NA,NA,NA,NA,"f","B",1
"569",14,3,"113",26,9,10,NA,345,0.92,NA,NA,0,NA,NA,NA,NA,NA,"f","B",1
"570",14,3,"113",26,9,10,NA,345,2.68,1,0.011,1,1,4,1.05,NA,"m","f","B",1
"571",15,3,"1",14,1,NA,"N1",14,2.95,1,0,1,1,14,0.85,"1","f","f","N",0
"572",15,3,"1",14,1,NA,"N1",14,0.81,1,0.09,0,NA,NA,NA,"1",NA,"f","N",0
"573",15,3,"3",14,3,NA,"N1",48,2.95,1,0,1,0,NA,NA,"3",NA,"f","N",0
"574",15,3,"3",14,3,NA,"N1",48,0.78,1,0.203,NA,NA,NA,NA,"3",NA,"m","N",0
"575",15,3,"8",14,8,NA,"B1",15,2.51,1,0.113,1,1,11,0.75,"8","f","f","B",1
"576",15,3,"8",14,8,NA,"B1",15,0.64,0,NA,0,NA,NA,NA,"8",NA,"f","B",1
"577",15,3,"10",14,10,NA,"B2",27,0.78,1,0.226,0,NA,NA,NA,"10",NA,"f","B",1
"578",15,3,"10",14,10,NA,"B2",27,2.85,1,0.147,1,1,14,0.81,"10","f","f","B",1
"579",15,3,"13",18,1,NA,"N1",114,1.36,NA,NA,0,NA,NA,NA,"1",NA,"f","N",0
"580",15,3,"13",18,1,NA,"N1",114,3.05,1,0.09,1,1,20,1.05,"1","m","f","N",0
"581",15,3,"14",18,2,NA,"N1",113,1.49,1,0.136,0,NA,NA,NA,"2",NA,"f","N",0
"582",15,3,"14",18,2,NA,"N1",113,2.95,0,NA,1,0,NA,NA,"2",NA,"f","N",0
"583",15,3,"15",18,3,NA,"N1",174,3.02,1,0.011,1,1,18,0.81,"3","m","f","N",0
"584",15,3,"15",18,3,NA,"N1",174,1.66,1,0.294,0,NA,NA,NA,"3",NA,"f","N",0
"585",15,3,"17",18,5,NA,"N2",132,2.85,1,0.023,1,1,15,0.78,"5","f","f","N",0
"586",15,3,"17",18,5,NA,"N2",132,1.32,1,0.102,0,NA,NA,NA,"5",NA,"f","N",0
"587",15,3,"18",18,6,NA,"N2",199,3.39,1,0,1,0,NA,NA,"6",NA,"f","N",0
"588",15,3,"18",18,6,NA,"N2",199,1.19,1,0.249,0,NA,NA,NA,"6",NA,"f","N",0
"589",15,3,"19",18,7,NA,"B1",99,1.22,1,0.282,0,NA,NA,NA,"7",NA,"f","B",1
"590",15,3,"19",18,7,NA,"B1",99,2.92,1,0.068,1,1,23,0.98,"7","f","f","B",1
"591",15,3,"20",18,8,NA,"B1",216,1.63,1,0.136,0,NA,NA,NA,"8",NA,"f","B",1
"592",15,3,"20",18,8,NA,"B1",216,3.29,1,0.011,1,1,30,0.71,"8","f","f","B",1
"593",15,3,"23",18,11,NA,"B2",140,1.32,1,0.124,0,NA,NA,NA,"11",NA,"f","B",1
"594",15,3,"23",18,11,NA,"B2",140,3.02,1,0.113,0,NA,NA,NA,"11",NA,"f","B",1
"595",15,3,"24",18,12,NA,"B2",150,1.32,1,0.26,0,NA,NA,NA,"12",NA,"f","B",1
"596",15,3,"24",18,12,NA,"B2",150,3.02,1,0.068,1,1,20,1.05,"12","f","f","B",1
"597",15,3,"28",18,1,10,NA,200,1.05,1,0.237,0,NA,NA,NA,NA,NA,"f",NA,NA
"598",15,3,"28",18,1,10,NA,200,3.15,1,0.045,1,1,17,0.85,NA,"f","f",NA,NA
"599",15,3,"32",18,3,5,NA,213,1.05,1,0.26,0,NA,NA,NA,NA,NA,"f","N",0
"600",15,3,"32",18,3,5,NA,213,3.32,1,-0.024,1,1,25,0.88,NA,"m","f","N",0
"601",15,3,"33",18,3,8,NA,188,3.05,1,0.068,1,1,27,0.92,NA,"f","f",NA,NA
"602",15,3,"33",18,3,8,NA,188,1.42,1,0.316,0,NA,NA,NA,NA,NA,"f",NA,NA
"603",15,3,"37",18,4,10,NA,248,1.12,1,0.249,0,NA,NA,NA,NA,NA,"f",NA,NA
"604",15,3,"37",18,4,10,NA,248,3.6,1,0,1,1,36,0.81,NA,"f","f",NA,NA
"605",15,3,"40",18,6,8,NA,230,1.63,1,0.136,0,NA,NA,NA,NA,NA,"f",NA,NA
"606",15,3,"40",18,6,8,NA,230,3.35,1,0.067,0,NA,NA,NA,NA,NA,"f",NA,NA
"607",15,3,"43",18,7,10,NA,214,0.85,NA,NA,0,NA,NA,NA,NA,NA,"f","B",1
"608",15,3,"43",18,7,10,NA,214,2.88,1,0,1,0,NA,NA,NA,NA,"f","B",1
"609",15,3,"47",22,1,NA,"N1",195,1.12,1,0.136,NA,NA,NA,NA,"1",NA,"m","N",0
"610",15,3,"47",22,1,NA,"N1",195,3.19,1,0.045,1,1,15,1.39,"1","m","f","N",0
"611",15,3,"48",22,2,NA,"N1",287,1.29,1,0.249,0,NA,NA,NA,"2",NA,"f","N",0
"612",15,3,"48",22,2,NA,"N1",287,2.98,1,0.045,1,1,6,1.08,"2","m","f","N",0
"613",15,3,"49",22,3,NA,"N1",284,1.29,1,0.226,0,NA,NA,NA,"3",NA,"f","N",0
"614",15,3,"49",22,3,NA,"N1",284,3.12,1,0,1,1,19,0.95,"3","m","f","N",0
"615",15,3,"50",22,4,NA,"N2",344,3.05,1,0,0,NA,NA,NA,"4",NA,"f","N",0
"616",15,3,"50",22,4,NA,"N2",344,1.05,1,0.181,0,NA,NA,NA,"4",NA,"f","N",0
"617",15,3,"54",22,8,NA,"B1",294,2.92,1,0.011,1,1,10,1.29,"8","m","f","B",1
"618",15,3,"54",22,8,NA,"B1",294,1.36,1,0.192,0,NA,NA,NA,"8",NA,"f","B",1
"619",15,3,"56",22,10,NA,"B2",339,1.8,1,0.136,0,NA,NA,NA,"10",NA,"f","B",1
"620",15,3,"56",22,10,NA,"B2",339,3.4,1,0,1,1,21,1.05,"10","m","f","B",1
"621",15,3,"57",22,11,NA,"B2",26,3.36,1,0.048,0,1,11,0.81,"11","f","f","B",1
"622",15,3,"57",22,11,NA,"B2",26,1.32,1,0.271,0,NA,NA,NA,"11",NA,"f","B",1
"623",15,3,"58",22,12,NA,"B2",270,1.83,1,0.113,0,NA,NA,NA,"12",NA,"f","B",1
"624",15,3,"58",22,12,NA,"B2",270,3.02,1,0.056,1,1,8,0.92,"12","m","f","B",1
"625",15,3,"60",22,1,5,NA,229,3.12,1,0,1,1,12,0.85,NA,"f","f","N",0
"626",15,3,"60",22,1,5,NA,229,1.63,1,0.226,0,NA,NA,NA,NA,NA,"f","N",0
"627",15,3,"61",22,1,8,NA,271,2.88,0,NA,1,1,1,0.81,NA,"f","f",NA,NA
"628",15,3,"61",22,1,8,NA,271,1.39,1,0.26,0,NA,NA,NA,NA,NA,"f",NA,NA
"629",15,3,"63",22,2,4,NA,219,1.69,1,0.102,0,NA,NA,NA,NA,NA,"f","N",0
"630",15,3,"63",22,2,4,NA,219,2.88,1,0.011,1,1,6,0.95,NA,"m","f","N",0
"631",15,3,"65",22,2,10,NA,253,1.56,1,0.102,0,NA,NA,NA,NA,NA,"f",NA,NA
"632",15,3,"65",22,2,10,NA,253,3.3,1,0.017,1,1,17,1.15,NA,"f","f",NA,NA
"633",15,3,"67",22,3,9,NA,248,1.19,1,0.226,0,NA,NA,NA,NA,NA,"f",NA,NA
"634",15,3,"67",22,3,9,NA,248,3.32,1,0,1,1,27,0.95,NA,"m","f",NA,NA
"635",15,3,"68",22,3,12,NA,306,3.02,1,0,0,NA,NA,NA,NA,NA,"f",NA,NA
"636",15,3,"68",22,3,12,NA,306,1.39,1,0.203,0,NA,NA,NA,NA,NA,"f",NA,NA
"637",15,3,"70",22,4,8,NA,296,0.81,1,0.249,0,NA,NA,NA,NA,NA,"f",NA,NA
"638",15,3,"70",22,4,8,NA,296,3.12,1,0.023,1,1,18,0.95,NA,"m","f",NA,NA
"639",15,3,"71",22,4,11,NA,300,1.12,1,0.124,0,NA,NA,NA,NA,NA,"f",NA,NA
"640",15,3,"71",22,4,11,NA,300,2.64,1,0.011,1,1,7,0.78,NA,"f","f",NA,NA
"641",15,3,"74",22,6,9,NA,314,1.19,1,0.203,0,NA,NA,NA,NA,NA,"f",NA,NA
"642",15,3,"74",22,6,9,NA,314,2.2,1,0.045,1,1,4,0.75,NA,"f","f",NA,NA
"643",15,3,"75",22,6,12,NA,435,1.02,1,0.124,0,NA,NA,NA,NA,NA,"f",NA,NA
"644",15,3,"75",22,6,12,NA,435,3.35,1,0,1,1,15,0.88,NA,"m","f",NA,NA
"645",15,3,"76",22,7,9,"B1",298,2.98,1,0,1,1,7,0.85,NA,"m","f","B",1
"646",15,3,"76",22,7,9,"B1",298,0.78,1,0.294,0,NA,NA,NA,NA,NA,"f","B",1
"647",15,3,"78",22,8,10,NA,254,2.92,1,0,1,1,8,0.85,NA,"f","f","B",1
"648",15,3,"78",22,8,10,NA,254,1.25,1,0.271,0,NA,NA,NA,NA,NA,"f","B",1
"649",15,3,"84",26,4,NA,"N2",406,0.95,1,0.158,0,NA,NA,NA,"4",NA,"f","N",0
"650",15,3,"84",26,4,NA,"N2",406,2.68,1,0.034,1,1,14,0.98,"4","f","f","N",0
"651",15,3,"87",26,7,NA,"B1",320,1.59,1,0.181,0,NA,NA,NA,"7",NA,"f","B",1
"652",15,3,"87",26,7,NA,"B1",320,2.92,1,0,1,1,7,0.92,"7","f","f","B",1
"653",15,3,"89",26,9,NA,"B1",415,2.92,1,0,1,1,4,1.22,"9","m","f","B",1
"654",15,3,"89",26,9,NA,"B1",415,1.32,1,0,NA,NA,NA,NA,"9",NA,"m","B",1
"655",15,3,"91",26,11,NA,"B2",87,2.51,1,0.045,1,1,5,0.78,"11","f","f","B",1
"656",15,3,"91",26,11,NA,"B2",87,1.93,1,0.169,0,NA,NA,NA,"11",NA,"f","B",1
"657",15,3,"93",26,1,6,NA,254,3.05,1,0,1,1,1,0.92,NA,"m","f","N",0
"658",15,3,"93",26,1,6,NA,254,0.98,1,0.305,0,NA,NA,NA,NA,NA,"f","N",0
"659",15,3,"94",26,1,9,NA,163,2.92,0,NA,1,1,2,1.19,NA,"f","f",NA,NA
"660",15,3,"94",26,1,9,NA,163,1.39,0,NA,0,NA,NA,NA,NA,NA,"f",NA,NA
"661",15,3,"95",26,1,12,NA,221,3.22,1,0.023,0,1,1,1.49,NA,"f","f",NA,NA
"662",15,3,"95",26,1,12,NA,221,0.92,1,0.249,0,NA,NA,NA,NA,NA,"f",NA,NA
"663",15,3,"97",26,2,5,NA,201,2.61,1,0.034,0,NA,NA,NA,NA,NA,"f","N",0
"664",15,3,"97",26,2,5,NA,201,1.42,1,0.192,0,NA,NA,NA,NA,NA,"f","N",0
"665",15,3,"98",26,2,8,NA,174,2.92,1,0,1,1,5,1.08,NA,"m","f",NA,NA
"666",15,3,"98",26,2,8,NA,174,1.9,1,0.079,0,NA,NA,NA,NA,NA,"f",NA,NA
"667",15,3,"100",26,3,4,NA,321,1.22,1,0.192,0,NA,NA,NA,NA,NA,"f","N",0
"668",15,3,"100",26,3,4,NA,321,2.81,1,0.011,1,1,6,1.02,NA,"f","f","N",0
"669",15,3,"102",26,3,10,NA,342,1.32,1,0.181,0,NA,NA,NA,NA,NA,"f",NA,NA
"670",15,3,"102",26,3,10,NA,342,3.22,0,NA,1,1,1,1.12,NA,"f","f",NA,NA
"671",15,3,"103",26,4,9,NA,297,2.92,1,0.011,1,1,13,1.08,NA,"m","f",NA,NA
"672",15,3,"103",26,4,9,NA,297,1.39,1,0.181,0,NA,NA,NA,NA,NA,"f",NA,NA
"673",15,3,"105",26,5,6,"N2",286,1.02,1,0.169,0,NA,NA,NA,NA,NA,"f","N",0
"674",15,3,"105",26,5,6,"N2",286,3.08,1,0.011,0,1,5,0.81,NA,"f","f","N",0
"675",15,3,"107",26,5,11,NA,271,3.55,0,NA,1,1,3,0.85,NA,"f","f",NA,NA
"676",15,3,"107",26,5,11,NA,271,0.81,1,0.113,0,NA,NA,NA,NA,NA,"f",NA,NA
"677",15,3,"109",26,6,10,NA,336,3.32,1,0,0,NA,NA,NA,NA,NA,"f",NA,NA
"678",15,3,"109",26,6,10,NA,336,1.46,1,0.056,0,NA,NA,NA,NA,NA,"f",NA,NA
"679",15,3,"111",26,8,9,"B1",328,2.98,1,0,0,NA,NA,NA,NA,NA,"f","B",1
"680",15,3,"111",26,8,9,"B1",328,0.88,1,0.102,NA,NA,NA,NA,NA,NA,"m","B",1
"681",15,3,"112",26,8,11,NA,260,3.25,1,0,1,1,8,1.02,NA,"f","f","B",1
"682",15,3,"112",26,8,11,NA,260,1.46,1,0.192,0,NA,NA,NA,NA,NA,"f","B",1
"683",15,3,"114",26,11,12,"B2",179,3.32,1,0.023,0,1,4,0.92,NA,"f","f","B",1
"684",15,3,"114",26,11,12,"B2",179,0.92,1,0.102,0,NA,NA,NA,NA,NA,"f","B",1
"685",17,4,"2",14,2,NA,"N1",62,0.95,1,0.161,0,NA,NA,NA,"2",NA,"f","N",0
"686",17,4,"2",14,2,NA,"N1",62,2.95,1,0.102,1,1,11,1.08,"2","f","f","N",0
"687",17,4,"4",14,4,NA,"N2",14,0.92,1,0.153,0,NA,NA,NA,"4",NA,"f","N",0
"688",17,4,"4",14,4,NA,"N2",14,2.58,1,0.11,1,1,10,0.85,"4","f","f","N",0
"689",17,4,"5",14,5,NA,"N2",35,2.75,1,0,1,0,NA,NA,"5",NA,"f","N",0
"690",17,4,"5",14,5,NA,"N2",35,0.71,1,0.144,0,NA,NA,NA,"5",NA,"f","N",0
"691",17,4,"6",14,6,NA,"N2",55,3.02,1,0.059,1,1,25,0.75,"6","f","f","N",0
"692",17,4,"6",14,6,NA,"N2",55,0.98,1,0.195,0,NA,NA,NA,"6",NA,"f","N",0
"693",17,4,"7",14,7,NA,"B1",20,0.78,1,0.161,0,NA,NA,NA,"7",NA,"f","B",1
"694",17,4,"7",14,7,NA,"B1",20,2.85,1,0,1,0,NA,NA,"7",NA,"f","B",1
"695",17,4,"9",14,9,NA,"B1",9,2.51,1,0.11,1,1,10,0.88,"9","f","f","B",1
"696",17,4,"9",14,9,NA,"B1",9,2.47,1,0.119,1,1,9,0.78,"9","f","f","B",1
"697",17,4,"11",14,11,NA,"B2",15,0.78,1,0.127,0,NA,NA,NA,"11",NA,"f","B",1
"698",17,4,"11",14,11,NA,"B2",15,2.64,1,0.136,0,NA,NA,NA,"11",NA,"f","B",1
"699",17,4,"12",14,12,NA,"B2",81,1.02,1,0.178,0,NA,NA,NA,"12",NA,"f","B",1
"700",17,4,"12",14,12,NA,"B2",81,2.95,1,0.076,1,1,19,0.85,"12","f","f","B",1
"701",17,4,"16",18,4,NA,"N2",245,1.59,1,0.212,0,NA,NA,NA,"4",NA,"f","N",0
"702",17,4,"16",18,4,NA,"N2",245,3.22,1,0.008,1,1,27,0.78,"4","m","f","N",0
"703",17,4,"21",18,9,NA,"B1",259,1.97,1,0.093,0,NA,NA,NA,"9",NA,"f","B",1
"704",17,4,"21",18,9,NA,"B1",259,3.12,1,0.025,1,1,5,0.88,"9","f","f","B",1
"705",17,4,"22",18,10,NA,"B2",342,1.63,1,0.195,0,NA,NA,NA,"10",NA,"f","B",1
"706",17,4,"22",18,10,NA,"B2",342,3.35,1,0.025,0,NA,NA,NA,"10",NA,"f","B",1
"707",17,4,"25",18,1,2,"N1",242,2.03,1,0.085,0,NA,NA,NA,"2",NA,"f","N",0
"708",17,4,"25",18,1,2,"N1",242,3.29,1,0.017,1,1,11,0.81,"2","m","f","N",0
"709",17,4,"26",18,1,4,"N2",250,1.59,1,0.093,0,NA,NA,NA,"4",NA,"f","N",0
"710",17,4,"26",18,1,4,"N2",250,3.32,1,-0.006,1,1,20,1.08,"4","f","f","N",0
"711",17,4,"27",18,1,7,"B1",185,1.66,1,0.093,0,NA,NA,NA,"7",NA,"f","B",1
"712",17,4,"27",18,1,7,"N1",185,3.05,1,0.042,1,1,14,1.19,"1","f","f","N",0
"713",17,4,"29",18,2,6,NA,291,1.66,1,0.195,0,NA,NA,NA,NA,NA,"f","N",0
"714",17,4,"29",18,2,6,"N1",291,3.3,1,0,1,1,17,0.98,"2","f","f","N",0
"715",17,4,"30",18,2,9,NA,272,1.76,1,0.212,0,NA,NA,NA,NA,NA,"f",NA,NA
"716",17,4,"30",18,2,9,"B1",272,3.32,1,0.017,1,1,24,0.98,"9","f","f","B",1
"717",17,4,"31",18,2,12,"N1",322,1.76,1,0.076,0,NA,NA,NA,"2",NA,"f","N",0
"718",17,4,"31",18,2,12,"B2",322,3.4,1,0.013,1,1,33,1.15,"12","f","f","B",1
"719",17,4,"34",18,3,11,"N1",287,1.76,1,0.161,0,NA,NA,NA,"3",NA,"f","N",0
"720",17,4,"34",18,3,11,"N1",287,3.19,1,0,1,1,20,1.08,"3","f","f","N",0
"721",17,4,"35",18,4,5,"N2",201,1.56,1,0.11,0,NA,NA,NA,"4",NA,"f","N",0
"722",17,4,"35",18,4,5,"N2",201,3.05,1,0.025,1,1,14,0.81,"4","m","f","N",0
"723",17,4,"36",18,4,7,"B1",224,1.69,1,0.195,0,NA,NA,NA,"7",NA,"f","B",1
"724",17,4,"36",18,4,7,NA,224,3.25,0,NA,0,NA,NA,NA,NA,NA,"f",NA,NA
"725",17,4,"38",18,5,9,"N2",249,1.49,1,0.203,0,NA,NA,NA,"5",NA,"f","N",0
"726",17,4,"38",18,5,9,NA,249,2.85,1,0.042,0,NA,NA,NA,NA,NA,"f",NA,NA
"727",17,4,"39",18,5,12,"B2",306,2.03,1,0.102,0,NA,NA,NA,"12",NA,"f","B",1
"728",17,4,"39",18,5,12,"N2",306,2.92,1,0.034,1,1,17,0.98,"5","f","f","N",0
"729",17,4,"41",18,6,11,"N2",364,1.49,1,0.153,0,NA,NA,NA,"6",NA,"f","N",0
"730",17,4,"41",18,6,11,"B2",364,3.35,1,0,1,1,24,1.05,"11","f","f","B",1
"731",17,4,"42",18,7,8,"B1",349,1.8,1,0.059,0,NA,NA,NA,NA,NA,"f","B",1
"732",17,4,"42",18,7,8,"B1",349,3.22,1,0,1,1,27,1.02,NA,"f","f","B",1
"733",17,4,"44",18,8,12,"B2",230,1.9,1,0.093,0,NA,NA,NA,"12",NA,"f","B",1
"734",17,4,"44",18,8,12,"B2",230,3.12,1,0.034,1,1,24,1.02,"12","f","f","B",1
"735",17,4,"45",18,9,11,"B2",297,1.8,1,0.169,0,NA,NA,NA,"11",NA,"f","B",1
"736",17,4,"45",18,9,11,"B2",297,3.2,1,0.025,1,1,32,0.98,"11","f","f","B",1
"737",17,4,"46",18,10,11,"B2",435,1.69,1,0.203,0,NA,NA,NA,"10",NA,"f","B",1
"738",17,4,"46",18,10,11,"B2",435,3.65,1,0.025,1,1,37,1.05,"10","f","f","B",1
"739",17,4,"51",22,5,NA,"N2",288,1.22,1,0.127,0,NA,NA,NA,"5",NA,"f","N",0
"740",17,4,"51",22,5,NA,"N2",288,3.05,1,0.017,1,1,12,0.95,"5","f","f","N",0
"741",17,4,"52",22,6,NA,"N2",454,3.29,1,0,1,1,9,1.19,"6","m","f","N",0
"742",17,4,"52",22,6,NA,"N2",454,1.83,1,0.169,0,NA,NA,NA,"6",NA,"f","N",0
"743",17,4,"53",22,7,NA,"B1",427,1.36,1,0.136,0,NA,NA,NA,"7",NA,"f","B",1
"744",17,4,"53",22,7,NA,"B1",427,3.05,1,0.017,1,1,8,1.05,"7","f","f","B",1
"745",17,4,"55",22,9,NA,"B1",439,1.25,1,0.153,0,NA,NA,NA,"9",NA,"f","B",1
"746",17,4,"55",22,9,NA,"B1",439,3.02,1,0.008,1,1,9,1.63,"9","f","f","B",1
"747",17,4,"59",22,1,3,"N1",433,1.49,1,0,0,NA,NA,NA,"1",NA,"f","N",0
"748",17,4,"59",22,1,3,"N1",433,2.41,1,0.068,1,1,2,1.42,"3","m","f","N",0
"749",17,4,"62",22,1,11,NA,432,3.5,1,0,1,1,5,0.88,NA,"m","f",NA,NA
"750",17,4,"62",22,1,11,NA,432,1.73,1,0.195,0,NA,NA,NA,NA,NA,"f",NA,NA
"751",17,4,"64",22,2,7,"N1",471,1.15,1,0.085,0,NA,NA,NA,"2",NA,"f","N",0
"752",17,4,"64",22,2,7,"B1",471,3.12,1,0.017,1,1,8,0.98,"7","f","f","B",1
"753",17,4,"66",22,3,6,"N2",424,3.19,1,0,1,1,8,1.36,"6","f","f","N",0
"754",17,4,"66",22,3,6,"N1",424,1.66,1,0.186,0,NA,NA,NA,"3",NA,"f","N",0
"755",17,4,"69",22,4,6,"N2",495,3.25,1,0,1,1,13,1.29,"6","m","f","N",0
"756",17,4,"69",22,4,6,"N2",495,1.19,1,0.11,0,NA,NA,NA,"4",NA,"f","N",0
"757",17,4,"72",22,5,7,"B1",358,1.53,1,0.195,0,NA,NA,NA,"7",NA,"f","B",1
